DateTime,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3
2023-06-23 08:00:00,2,320.43,1.62,9.77,52.21,16.45,12.59,15.95,1.49
2023-06-23 09:00:00,2,313.76,0.83,10.71,50.78,15.74,12.24,15.71,1.5
2023-06-23 10:00:00,2,320.43,0.35,12.34,49.35,16.45,12.77,16.41,1.65
2023-06-23 11:00:00,2,313.76,0.23,12.51,44.7,15.5,12.21,15.66,1.65
2023-06-23 12:00:00,2,317.1,0.16,13.19,36.12,14.31,10.96,13.96,1.65
2023-06-23 13:00:00,2,370.5,0.06,17.31,26.46,15.26,11.48,14.65,2.18
2023-06-23 14:00:00,2,417.23,0.06,18.51,21.99,15.26,12.56,16.38,2.66
2023-06-23 15:00:00,2,433.92,0.05,17.14,21.99,14.42,12.99,17.41,2.82
2023-06-23 16:00:00,2,400.54,0.03,14.57,23.6,12.52,11.97,16.39,2.44
2023-06-23 17:00:00,2,377.18,0.02,13.02,23.96,12.04,10.89,14.94,2.18
2023-06-23 18:00:00,1,340.46,0.02,11.65,23.96,11.68,9.23,12.35,1.66
2023-06-23 19:00:00,1,287.06,0.01,9.51,25.39,10.85,6.96,8.9,0.89
2023-06-23 20:00:00,1,260.35,0,7.88,26.46,9.78,5.92,7.37,0.58
2023-06-23 21:00:00,1,250.34,0,6.77,26.82,8.7,5.36,6.61,0.55
2023-06-23 22:00:00,1,250.34,0,6.6,26.82,8.34,4.88,6.01,0.64
2023-06-23 23:00:00,1,253.68,0,6.77,27.18,8.82,4.61,5.7,0.69
2023-06-24 00:00:00,1,260.35,0,7.37,27.18,9.78,4.77,5.9,0.73
2023-06-24 01:00:00,1,267.03,0,8.05,27.18,10.37,5.26,6.55,0.8
2023-06-24 02:00:00,1,297.07,0.06,10.02,25.75,11.44,6.41,8.25,1.14
2023-06-24 03:00:00,1,333.79,0.41,12.85,22.53,12.99,7.96,10.37,1.47
2023-06-24 04:00:00,1,353.81,1.2,13.88,21.1,14.42,9.15,11.84,1.57
2023-06-24 05:00:00,2,373.84,2.12,14.05,20.92,16.93,10.65,13.45,1.8
2023-06-24 06:00:00,2,373.84,2.71,13.37,21.82,18.6,11.49,14.18,1.84
2023-06-24 07:00:00,2,353.81,2.12,13.37,22.89,18.36,11.31,13.76,1.69
2023-06-24 08:00:00,2,330.45,1.47,12.51,25.39,16.69,10.44,12.65,1.49
2023-06-24 09:00:00,1,320.43,0.95,12.17,26.82,15.5,9.68,11.66,1.44
2023-06-24 10:00:00,1,317.1,0.42,12.17,25.39,14.78,9.18,10.93,1.47
2023-06-24 11:00:00,1,303.75,0.33,11.31,24.32,13.23,8.66,10.21,1.31
2023-06-24 12:00:00,1,300.41,0.22,11.31,22.17,12.16,8.79,10.24,1.2
2023-06-24 13:00:00,1,307.08,0.11,12.17,20.03,12.04,9.08,10.7,1.22
2023-06-24 14:00:00,1,320.43,0.05,12.17,19.85,12.16,9.24,11.23,1.41
2023-06-24 15:00:00,1,327.11,0.03,11.31,21.99,11.68,8.98,11.24,1.52
2023-06-24 16:00:00,1,313.76,0.01,9.77,24.68,10.37,8.14,10.37,1.23
2023-06-24 17:00:00,1,307.08,0.01,9.25,26.11,10.01,7.56,9.74,1.08
2023-06-24 18:00:00,1,297.07,0.01,9.08,27.18,9.78,6.94,8.86,0.87
2023-06-24 19:00:00,1,280.38,0,8.31,27.89,9.06,6.08,7.51,0.62
2023-06-24 20:00:00,1,267.03,0,7.54,28.25,8.46,5.79,7.02,0.59
2023-06-24 21:00:00,1,263.69,0,6.94,28.61,8.11,5.83,6.96,0.63
2023-06-24 22:00:00,1,267.03,0,7.11,28.61,8.34,6.38,7.58,0.78
2023-06-24 23:00:00,1,270.37,0,7.2,28.25,8.58,6.95,8.34,0.89
2023-06-25 00:00:00,1,277.04,0,7.63,28.25,9.06,7.41,8.98,0.98
2023-06-25 01:00:00,1,283.72,0.01,8.57,27.18,9.66,7.99,9.8,1.04
2023-06-25 02:00:00,1,317.1,0.02,10.8,25.39,11.21,9.42,11.84,1.41
2023-06-25 03:00:00,2,363.83,0.09,13.71,23.6,12.64,10.84,13.82,1.77
2023-06-25 04:00:00,2,370.5,0.17,14.57,23.6,13.11,11.16,14.27,1.74
2023-06-25 05:00:00,2,360.49,0.25,13.88,24.68,13.35,11.14,14.2,1.6
2023-06-25 06:00:00,2,343.8,0.31,12.68,26.46,13.11,10.86,13.63,1.35
2023-06-25 07:00:00,2,337.12,0.45,12,28.97,13.59,10.74,13.23,1.22
2023-06-25 08:00:00,2,337.12,0.42,12.34,30.4,14.19,10.85,13.12,1.2
2023-06-25 09:00:00,2,337.12,0.4,12.51,30.76,14.31,10.46,12.55,1.23
2023-06-25 10:00:00,1,333.79,0.31,12.17,30.76,14.31,9.81,11.83,1.3
2023-06-25 11:00:00,1,317.1,0.17,10.8,30.76,12.76,8.53,10.35,1.11
2023-06-25 12:00:00,1,310.42,0.09,10.28,30.76,11.32,7.73,9.37,0.96
2023-06-25 13:00:00,1,310.42,0.03,10.02,31.47,10.37,7.8,9.46,0.92
2023-06-25 14:00:00,1,320.43,0.01,9.68,32.9,10.25,8.49,10.42,1.06
2023-06-25 15:00:00,1,323.77,0,9,35.05,10.01,8.97,11.1,1.17
2023-06-25 16:00:00,1,313.76,0,7.97,36.48,9.18,8.83,10.98,1.03
2023-06-25 17:00:00,1,313.76,0,8.05,36.48,9.3,9.07,11.29,1.08
2023-06-25 18:00:00,1,313.76,0,8.31,35.41,9.18,9.07,11.21,1.04
2023-06-25 19:00:00,1,297.07,0,7.8,34.33,8.58,8.81,10.55,0.82
2023-06-25 20:00:00,1,283.72,0,7.37,33.97,8.58,8.87,10.47,0.76
2023-06-25 21:00:00,1,280.38,0,7.03,33.97,8.82,9.23,10.79,0.73
2023-06-25 22:00:00,1,280.38,0,7.11,34.69,9.54,9.25,10.81,0.74
2023-06-25 23:00:00,1,283.72,0,7.28,34.69,10.13,9.1,10.7,0.82
2023-06-26 00:00:00,1,287.06,0,7.97,33.97,10.85,8.96,10.68,0.93
2023-06-26 01:00:00,1,297.07,0,9.08,32.9,11.92,8.88,10.76,1.03
2023-06-26 02:00:00,1,330.45,0.02,10.97,30.4,12.52,9.18,11.51,1.36
2023-06-26 03:00:00,1,360.49,0.11,13.54,27.18,13.11,9.23,11.79,1.47
2023-06-26 04:00:00,1,353.81,0.42,13.71,27.18,13.11,8.66,11.14,1.31
2023-06-26 05:00:00,1,357.15,0.47,13.88,27.54,13.95,8.44,10.88,1.33
2023-06-26 06:00:00,1,353.81,0.57,13.37,29.33,14.66,8.38,10.72,1.28
2023-06-26 07:00:00,1,350.48,0.77,13.19,32.19,15.74,8.73,11.06,1.27
2023-06-26 08:00:00,1,343.8,0.92,13.19,35.05,16.69,9.3,11.63,1.16
2023-06-26 09:00:00,1,337.12,1.56,11.82,39.34,16.69,9.83,12.07,1.11
2023-06-26 10:00:00,2,340.46,1.63,12,41.48,16.93,10.38,12.65,1.22
2023-06-26 11:00:00,2,337.12,0.98,13.19,37.91,16.21,10.62,12.99,1.23
2023-06-26 12:00:00,2,340.46,0.47,14.74,33.26,15.5,10.6,13.13,1.23
2023-06-26 13:00:00,2,350.48,0.06,15.77,30.04,15.26,11.04,13.86,1.33
2023-06-26 14:00:00,2,363.83,0.01,15.42,28.97,15.5,12.03,15.23,1.65
2023-06-26 15:00:00,2,370.5,0.01,14.22,29.33,15.5,12.65,16.07,1.9
2023-06-26 16:00:00,2,357.15,0.01,12.68,29.68,14.31,12.28,15.66,1.73
2023-06-26 17:00:00,2,350.48,0.01,11.65,28.25,13.59,12.19,15.51,1.6
2023-06-26 18:00:00,2,333.79,0.01,10.54,26.46,12.4,11.89,14.87,1.31
2023-06-26 19:00:00,2,300.41,0.01,8.83,25.39,10.61,10.46,12.7,0.86
2023-06-26 20:00:00,1,280.38,0.01,7.88,24.68,10.01,9.34,11.13,0.72
2023-06-26 21:00:00,1,277.04,0.01,7.54,25.03,9.89,9.39,11.07,0.72
2023-06-26 22:00:00,1,277.04,0.01,7.63,26.46,10.37,9.74,11.48,0.77
2023-06-26 23:00:00,1,277.04,0.01,7.63,28.61,10.49,9.25,11.01,0.81
2023-06-27 00:00:00,1,277.04,0,7.97,31.11,10.85,8.5,10.2,0.88
2023-06-27 01:00:00,1,287.06,0,8.91,32.54,11.44,8.45,10.21,1.01
2023-06-27 02:00:00,1,323.77,0.01,11.31,31.11,12.52,9.73,12.21,1.47
2023-06-27 03:00:00,2,370.5,0.06,14.91,27.54,13.95,11.32,14.54,1.8
2023-06-27 04:00:00,2,393.87,0.22,16.79,25.03,15.26,12.32,15.92,1.95
2023-06-27 05:00:00,2,427.25,0.31,17.99,23.6,17.4,13.5,17.3,2.37
2023-06-27 06:00:00,2,433.92,0.3,17.99,23.25,18.6,13.67,17.26,2.53
2023-06-27 07:00:00,2,410.56,0.5,16.45,25.39,18.6,12.61,15.72,2.28
2023-06-27 08:00:00,2,370.5,0.77,13.71,30.4,16.69,10.77,13.38,1.73
2023-06-27 09:00:00,1,340.46,0.95,11.65,34.33,15.14,9.24,11.47,1.36
2023-06-27 10:00:00,1,320.43,0.92,10.45,36.12,13.83,7.87,9.82,1.19
2023-06-27 11:00:00,1,317.1,0.75,10.62,35.05,12.64,7.01,8.86,1.14
2023-06-27 12:00:00,1,320.43,0.55,12,32.9,12.52,6.66,8.5,1.09
2023-06-27 13:00:00,1,327.11,0.25,13.37,30.4,12.64,6.63,8.53,1.08
2023-06-27 14:00:00,1,333.79,0.02,13.19,30.04,12.76,6.7,8.84,1.25
2023-06-27 15:00:00,1,333.79,0.01,11.65,31.47,12.28,6.57,8.91,1.38
2023-06-27 16:00:00,1,313.76,0,10.02,32.19,10.97,5.91,8.17,1.19
2023-06-27 17:00:00,1,310.42,0,9.6,31.83,10.73,5.77,7.98,1.19
2023-06-27 18:00:00,1,297.07,0,8.65,31.83,9.78,5.47,7.45,1.01
2023-06-27 19:00:00,1,263.69,0,7.03,32.9,8.23,4.82,6.36,0.66
2023-06-27 20:00:00,1,247,0,5.91,33.97,7.51,4.65,6.05,0.55
2023-06-27 21:00:00,1,247,0,5.4,34.33,7.21,4.64,6.01,0.54
2023-06-27 22:00:00,1,250.34,0,5.36,33.26,7.27,4.61,6,0.57
2023-06-27 23:00:00,1,253.68,0,5.48,30.76,7.39,4.49,5.85,0.63
2023-06-28 00:00:00,1,260.35,0.01,6.08,27.89,7.99,4.59,5.95,0.7
2023-06-28 01:00:00,1,270.37,0.02,7.11,25.39,9.06,4.97,6.53,0.85
2023-06-28 02:00:00,1,317.1,0.07,9.85,22.53,10.97,6.19,8.41,1.41
2023-06-28 03:00:00,1,360.49,0.28,13.19,18.78,12.76,7.32,10.12,1.85
2023-06-28 04:00:00,1,373.84,0.61,14.57,16.81,14.07,7.63,10.54,1.95
2023-06-28 05:00:00,1,380.52,1.08,14.22,17.17,15.5,7.82,10.71,2.06
2023-06-28 06:00:00,1,373.84,1.63,13.37,19.31,16.45,7.68,10.39,2.01
2023-06-28 07:00:00,1,370.5,1.9,12.85,21.64,16.93,7.62,10.15,1.98
2023-06-28 08:00:00,1,367.16,1.77,12.34,23.25,15.74,7.39,9.73,1.87
2023-06-28 09:00:00,1,367.16,1.63,12.34,24.32,14.9,7.26,9.49,1.82
2023-06-28 10:00:00,1,367.16,1.41,12.68,23.25,14.78,7.34,9.59,1.87
2023-06-28 11:00:00,1,357.15,1.02,13.19,22.89,14.66,7,9.25,1.79
2023-06-28 12:00:00,1,357.15,0.61,14.91,22.53,14.78,6.78,9.06,1.73
2023-06-28 13:00:00,1,367.16,0.17,16.45,22.17,15.26,6.77,9.17,1.77
2023-06-28 14:00:00,1,387.19,0.05,16.11,23.6,15.5,7.49,10.35,2.12
2023-06-28 15:00:00,1,403.88,0.03,15.08,24.68,15.74,8.32,11.62,2.41
2023-06-28 16:00:00,1,390.53,0.02,13.54,25.03,14.78,8.17,11.45,2.22
2023-06-28 17:00:00,1,370.5,0.02,12,24.68,13.83,7.76,10.83,2.06
2023-06-28 18:00:00,1,337.12,0.02,10.28,25.03,11.92,6.69,9.27,1.65
2023-06-28 19:00:00,1,283.72,0.01,8.31,26.82,10.01,5.24,7.1,1.04
2023-06-28 20:00:00,1,267.03,0.01,7.54,27.89,10.01,5.19,6.88,0.91
2023-06-28 21:00:00,1,270.37,0.01,7.63,28.25,10.73,5.57,7.22,0.95
2023-06-28 22:00:00,1,273.7,0.01,7.97,28.61,11.44,5.73,7.33,1.01
2023-06-28 23:00:00,1,277.04,0.01,7.97,29.33,11.44,5.63,7.2,1.01
2023-06-29 00:00:00,1,280.38,0.01,8.23,29.33,11.68,5.85,7.49,1.03
2023-06-29 01:00:00,1,293.73,0.01,9.08,28.25,12.28,6.35,8.22,1.12
2023-06-29 02:00:00,1,340.46,0.06,11.48,25.03,13.47,7.65,10.24,1.65
2023-06-29 03:00:00,1,373.84,0.42,13.71,21.99,13.95,8.5,11.53,1.92
2023-06-29 04:00:00,1,373.84,1.15,13.54,22.17,14.19,8.77,11.84,1.88
2023-06-29 05:00:00,1,380.52,1.33,14.05,21.99,15.74,9.61,12.81,2.01
2023-06-29 06:00:00,2,380.52,1.54,14.05,22.89,17.17,10.41,13.67,2.01
2023-06-29 07:00:00,2,370.5,1.96,13.54,24.32,17.88,10.93,14.12,1.93
2023-06-29 08:00:00,2,350.48,1.98,12.34,26.82,16.45,10.3,13.15,1.68
2023-06-29 09:00:00,1,340.46,1.68,11.82,28.61,15.14,9.12,11.61,1.57
2023-06-29 10:00:00,1,337.12,1.51,11.31,30.4,14.66,8.18,10.46,1.58
2023-06-29 11:00:00,1,337.12,1.26,11.48,30.4,13.71,7.63,9.86,1.54
2023-06-29 12:00:00,1,343.8,0.85,12.85,28.25,12.99,7.61,9.88,1.5
2023-06-29 13:00:00,1,353.81,0.2,14.05,26.11,12.64,7.78,10.2,1.6
2023-06-29 14:00:00,1,360.49,0.03,12.85,27.89,12.28,8.22,11.01,1.82
2023-06-29 15:00:00,1,360.49,0.01,11.14,30.4,11.68,8.83,11.87,1.95
2023-06-29 16:00:00,1,343.8,0.01,9.94,32.19,11.09,8.73,11.76,1.79
2023-06-29 17:00:00,1,340.46,0,9.77,33.26,11.32,8.4,11.52,1.79
2023-06-29 18:00:00,1,323.77,0,9.51,34.33,11.21,7.35,10.27,1.57
2023-06-29 19:00:00,1,280.38,0,8.14,35.76,9.89,5.61,7.86,1.01
2023-06-29 20:00:00,1,260.35,0,6.77,36.84,8.7,4.69,6.56,0.78
2023-06-29 21:00:00,1,257.02,0,6,37.55,8.11,4.45,6.21,0.74
2023-06-29 22:00:00,1,257.02,0,5.83,37.55,7.99,4.38,6.16,0.74
2023-06-29 23:00:00,1,257.02,0,5.74,37.55,7.99,4.45,6.23,0.75
2023-06-30 00:00:00,1,257.02,0,6.08,36.84,8.34,4.81,6.64,0.78
2023-06-30 01:00:00,1,273.7,0,7.2,35.05,9.54,5.57,7.59,0.94
2023-06-30 02:00:00,1,330.45,0.02,10.02,32.19,11.56,7.33,10.04,1.61
2023-06-30 03:00:00,1,380.52,0.1,13.37,28.97,12.99,8.63,11.79,2.12
2023-06-30 04:00:00,1,383.85,0.35,13.54,28.97,13.47,8.68,11.74,2.12
2023-06-30 05:00:00,1,367.16,0.55,12,30.4,13.35,8.42,11.26,1.96
2023-06-30 06:00:00,1,340.46,0.7,10.62,31.47,12.76,7.74,10.26,1.65
2023-06-30 07:00:00,1,320.43,0.78,9.68,31.83,12.16,6.9,9.18,1.41
2023-06-30 08:00:00,1,313.76,0.71,9.85,31.47,12.04,6.53,8.82,1.38
2023-06-30 09:00:00,1,320.43,0.49,10.88,31.11,12.64,6.77,9.19,1.46
2023-06-30 10:00:00,1,323.77,0.84,10.88,33.26,13.35,7.15,9.68,1.52
2023-06-30 11:00:00,1,327.11,0.82,11.14,34.33,12.76,6.92,9.42,1.49
2023-06-30 12:00:00,1,337.12,0.54,12.51,33.26,12.28,6.67,9.19,1.49
2023-06-30 13:00:00,1,357.15,0.23,14.05,31.83,12.52,6.92,9.62,1.66
2023-06-30 14:00:00,1,380.52,0.02,13.54,32.9,12.76,7.7,10.85,2.03
2023-06-30 15:00:00,1,390.53,0,12.17,35.41,12.64,8.28,11.68,2.28
2023-06-30 16:00:00,1,380.52,0,10.97,38.62,12.16,8.08,11.37,2.12
2023-06-30 17:00:00,1,377.18,0,10.71,40.41,12.16,8.25,11.55,2.09
2023-06-30 18:00:00,1,353.81,0,10.2,41.84,11.56,7.72,10.72,1.77
2023-06-30 19:00:00,1,303.75,0,8.74,44.35,10.01,6.46,8.73,1.17
2023-06-30 20:00:00,1,267.03,0,6.43,48.64,8.11,5.86,7.82,0.83
2023-06-30 21:00:00,1,257.02,0,5.36,51.5,7.21,5.92,7.9,0.74
2023-06-30 22:00:00,1,260.35,0,5.4,52.21,7.45,6.49,8.61,0.78
2023-06-30 23:00:00,1,263.69,0,5.83,51.5,7.99,7.15,9.36,0.86
2023-07-01 00:00:00,1,270.37,0,6.6,50.07,8.94,7.88,10.16,0.94
2023-07-01 01:00:00,1,277.04,0,7.54,46.49,9.66,8.66,10.93,0.97
2023-07-01 02:00:00,1,310.42,0,9.17,41.84,10.13,9.73,12.4,1.35
2023-07-01 03:00:00,1,337.12,0.06,10.97,35.76,10.25,9.82,12.63,1.55
2023-07-01 04:00:00,1,327.11,0.27,10.2,33.97,9.78,8.35,10.94,1.39
2023-07-01 05:00:00,1,317.1,0.5,9.17,35.41,10.01,7.38,9.9,1.35
2023-07-01 06:00:00,1,303.75,0.78,7.97,37.91,9.78,6.92,9.24,1.2
2023-07-01 07:00:00,1,290.39,1.02,6.85,40.05,9.54,7.14,9.31,1.11
2023-07-01 08:00:00,1,280.38,0.86,6.94,36.48,9.18,7.74,9.86,1.01
2023-07-01 09:00:00,1,280.38,0.78,7.2,32.9,9.3,8.5,10.64,0.97
2023-07-01 10:00:00,1,277.04,0.44,7.71,29.33,9.3,8.77,10.89,0.96
2023-07-01 11:00:00,1,277.04,0.31,7.71,27.89,8.7,8.59,10.83,0.91
2023-07-01 12:00:00,1,277.04,0.2,8.14,27.54,8.23,8.13,10.45,0.88
2023-07-01 13:00:00,1,300.41,0.09,9.42,26.46,8.46,7.88,10.39,1.08
2023-07-01 14:00:00,1,330.45,0.03,10.02,25.75,8.94,8.39,11.2,1.39
2023-07-01 15:00:00,1,340.46,0.01,9.51,26.82,9.06,9.19,12.24,1.6
2023-07-01 16:00:00,1,327.11,0.01,8.4,27.89,8.23,9.09,12.05,1.41
2023-07-01 17:00:00,1,320.43,0.01,7.97,28.25,8.11,8.75,11.55,1.36
2023-07-01 18:00:00,1,303.75,0.01,7.45,27.54,7.63,7.63,10.11,1.16
2023-07-01 19:00:00,1,267.03,0.01,6.34,26.82,6.74,6,7.9,0.77
2023-07-01 20:00:00,1,250.34,0.01,5.4,26.82,6.26,5.4,7.04,0.63
2023-07-01 21:00:00,1,247,0.01,4.93,26.82,6.02,5.4,6.9,0.59
2023-07-01 22:00:00,1,247,0.01,4.88,26.46,6.26,5.52,7,0.61
2023-07-01 23:00:00,1,247,0.01,4.84,26.11,6.44,5.65,7.17,0.59
2023-07-02 00:00:00,1,247,0.01,4.97,25.39,6.62,5.76,7.29,0.58
2023-07-02 01:00:00,1,247,0.01,5.14,25.39,6.74,5.81,7.31,0.59
2023-07-02 02:00:00,1,273.7,0.12,6.51,25.03,7.63,6.53,8.44,0.95
2023-07-02 03:00:00,1,300.41,0.78,7.71,24.68,8.58,7.28,9.65,1.25
2023-07-02 04:00:00,1,307.08,1.24,7.88,26.46,9.3,7.53,10.12,1.33
2023-07-02 05:00:00,1,307.08,1.06,8.05,28.61,10.13,7.73,10.41,1.39
2023-07-02 06:00:00,1,300.41,0.7,8.31,30.04,10.61,7.59,10.18,1.33
2023-07-02 07:00:00,1,290.39,0.4,8.14,30.04,10.37,7.25,9.6,1.2
2023-07-02 08:00:00,1,280.38,0.27,8.14,29.33,10.01,7.21,9.38,1.11
2023-07-02 09:00:00,1,280.38,0.16,8.65,27.18,10.13,7.53,9.54,1.08
2023-07-02 10:00:00,1,287.06,0.13,9.25,25.39,10.97,8.36,10.32,1.12
2023-07-02 11:00:00,1,290.39,0.18,9.42,24.68,10.61,8.92,10.84,1.11
2023-07-02 12:00:00,1,297.07,0.22,10.2,22.89,10.25,9.04,10.99,1.11
2023-07-02 13:00:00,1,310.42,0.15,10.97,21.1,10.13,9.22,11.35,1.19
2023-07-02 14:00:00,1,320.43,0.06,10.88,20.21,10.25,9.36,11.83,1.38
2023-07-02 15:00:00,1,323.77,0.04,10.02,20.38,10.25,9.42,12.13,1.49
2023-07-02 16:00:00,1,313.76,0.03,8.91,20.92,9.18,9.28,12.01,1.35
2023-07-02 17:00:00,1,310.42,0.03,8.48,20.74,8.94,9.26,12.03,1.3
2023-07-02 18:00:00,1,297.07,0.02,7.8,20.92,8.23,8.34,10.73,1.08
2023-07-02 19:00:00,1,267.03,0.02,6.6,21.99,7.27,6.88,8.62,0.71
2023-07-02 20:00:00,1,257.02,0.02,6.34,22.35,7.75,6.35,7.91,0.68
2023-07-02 21:00:00,1,257.02,0.01,6.51,21.99,8.46,6.48,8,0.7
2023-07-02 22:00:00,1,253.68,0.02,6.68,21.99,9.18,6.51,8.02,0.71
2023-07-02 23:00:00,1,257.02,0.02,7.03,21.82,9.66,6.61,8.15,0.78
2023-07-03 00:00:00,1,263.69,0.02,7.88,21.28,10.61,6.93,8.54,0.88
2023-07-03 01:00:00,1,273.7,0.03,8.91,20.56,11.44,7.47,9.25,0.99
2023-07-03 02:00:00,1,307.08,0.11,10.28,19.67,11.68,8.36,10.76,1.35
2023-07-03 03:00:00,1,337.12,0.4,12,19.13,12.16,8.69,11.46,1.49
2023-07-03 04:00:00,1,333.79,0.65,12.17,20.74,12.52,8.11,10.9,1.36
2023-07-03 05:00:00,1,343.8,1.1,11.65,23.6,13.95,8.05,10.94,1.55
2023-07-03 06:00:00,1,350.48,1.76,10.97,28.25,15.26,8.11,11.04,1.69
2023-07-03 07:00:00,1,347.14,1.17,12.34,30.4,15.97,7.94,10.9,1.82
2023-07-03 08:00:00,1,340.46,0.64,13.37,28.61,16.45,7.52,10.41,1.88
2023-07-03 09:00:00,1,343.8,0.58,14.57,26.46,17.64,7.48,10.33,2.03
2023-07-03 10:00:00,2,353.81,0.52,16.45,23.6,20.03,7.8,10.5,2.09
2023-07-03 11:00:00,1,357.15,0.35,16.62,21.99,19.31,7.67,10.05,1.93
2023-07-03 12:00:00,1,367.16,0.23,17.82,20.38,18.6,7.97,10.25,1.9
2023-07-03 13:00:00,1,410.56,0.21,20.56,17.88,19.55,9.35,12,2.28
2023-07-03 14:00:00,2,494,0.21,24.68,14.31,23.84,12.77,16.62,3.29
2023-07-03 15:00:00,2,580.79,0.3,29.13,11.18,29.56,17.31,22.82,4.37
2023-07-03 16:00:00,2,607.49,0.29,31.19,9.66,31.95,19.73,26.13,4.43
2023-07-03 17:00:00,2,607.49,0.25,30.5,9.83,31.47,20.83,27.37,4.31
2023-07-03 18:00:00,2,560.76,0.15,26.73,11.98,27.89,18.98,24.5,3.64
2023-07-03 19:00:00,2,453.95,0.04,20.56,17.17,21.7,14.43,18.14,2.34
2023-07-03 20:00:00,2,370.5,0.01,14.91,23.25,16.93,10.66,13.07,1.5
2023-07-03 21:00:00,1,327.11,0,11.65,27.89,14.42,8.61,10.38,1.2
2023-07-03 22:00:00,1,317.1,0,10.45,31.47,13.71,7.81,9.36,1.17
2023-07-03 23:00:00,1,310.42,0,10.2,33.97,13.47,7.76,9.29,1.19
2023-07-04 00:00:00,1,313.76,0,10.88,35.05,14.31,8.23,9.84,1.28
2023-07-04 01:00:00,1,333.79,0,12.51,33.97,15.74,8.99,10.81,1.41
2023-07-04 02:00:00,2,390.53,0.03,15.42,31.11,16.45,10.49,13.09,2.06
2023-07-04 03:00:00,2,447.27,0.21,18.34,27.18,16.45,12.02,15.29,2.53
2023-07-04 04:00:00,2,440.6,0.52,18.16,26.11,16.21,12.37,15.66,2.37
2023-07-04 05:00:00,2,447.27,0.68,18.85,24.68,18.6,13.6,17.04,2.47
2023-07-04 06:00:00,2,447.27,0.73,19.71,24.32,21.22,14.08,17.41,2.44
2023-07-04 07:00:00,2,433.92,0.55,20.39,23.96,22.65,14.16,17.28,2.37
2023-07-04 08:00:00,2,410.56,0.4,19.36,24.68,21.7,14.07,16.95,2.15
2023-07-04 09:00:00,2,393.87,0.34,18.51,25.03,20.74,14.4,17.16,2.09
2023-07-04 10:00:00,2,400.54,0.39,18.34,25.39,20.27,15.33,18.27,2.41
2023-07-04 11:00:00,2,400.54,0.44,17.99,26.11,19.31,15.21,18.2,2.47
2023-07-04 12:00:00,2,417.23,0.34,19.54,25.39,18.6,15.69,18.76,2.5
2023-07-04 13:00:00,2,447.27,0.18,21.42,23.6,19.07,17.26,20.67,2.6
2023-07-04 14:00:00,2,487.33,0.05,21.93,22.89,20.03,19.17,23.41,3.01
2023-07-04 15:00:00,2,507.35,0.02,21.25,23.96,20.5,20.04,24.97,3.26
2023-07-04 16:00:00,2,460.62,0.01,17.99,27.18,17.88,18.21,22.95,2.6
2023-07-04 17:00:00,2,423.91,0,15.94,30.04,16.21,17.15,21.61,2.28
2023-07-04 18:00:00,2,393.87,0,14.22,32.54,14.66,16.18,20.11,1.88
2023-07-04 19:00:00,2,343.8,0,11.65,35.41,12.52,14.86,17.9,1.2
2023-07-04 20:00:00,2,307.08,0,9.51,38.27,10.97,14.05,16.61,0.85
2023-07-04 21:00:00,2,293.73,0,8.31,40.41,10.49,13.6,15.94,0.75
2023-07-04 22:00:00,2,290.39,0,8.23,41.84,10.85,13.25,15.36,0.76
2023-07-04 23:00:00,2,290.39,0,8.23,42.56,11.09,12.82,14.77,0.79
2023-07-05 00:00:00,2,290.39,0,8.57,42.92,11.32,12.74,14.68,0.84
2023-07-05 01:00:00,2,300.41,0,9.42,42.56,11.68,13.51,15.68,0.97
2023-07-05 02:00:00,2,340.46,0,12.51,40.41,13.71,15.52,18.57,1.55
2023-07-05 03:00:00,2,393.87,0.08,16.79,37.19,16.21,17.23,21.02,2.15
2023-07-05 04:00:00,2,410.56,0.31,19.02,35.76,18.6,16.97,20.77,2.22
2023-07-05 05:00:00,2,427.25,0.66,19.88,35.76,21.46,16.68,20.43,2.37
2023-07-05 06:00:00,2,427.25,1.12,19.71,36.48,23.37,16.14,19.83,2.47
2023-07-05 07:00:00,2,413.89,1.33,18.68,38.98,23.6,14.89,18.32,2.34
2023-07-05 08:00:00,2,390.53,1.08,17.99,39.7,22.89,13.28,16.37,2.12
2023-07-05 09:00:00,2,383.85,0.91,18.51,38.62,22.89,12.14,14.9,2.03
2023-07-05 10:00:00,2,413.89,1.26,20.56,35.41,25.03,12.97,15.89,2.53
2023-07-05 11:00:00,2,440.6,1.42,22.28,32.19,25.27,14.16,17.46,2.85
2023-07-05 12:00:00,2,467.3,1.44,25.02,27.89,24.8,14.95,18.45,2.94
2023-07-05 13:00:00,2,487.33,0.71,27.76,22.89,23.6,16.02,19.81,3.01
2023-07-05 14:00:00,2,487.33,0.08,25.7,21.64,21.22,16.65,20.74,3.04
2023-07-05 15:00:00,2,460.62,0.02,20.22,24.68,17.88,16.32,20.47,2.82
2023-07-05 16:00:00,2,387.19,0.01,15.08,28.97,14.42,13.88,17.48,1.8
2023-07-05 17:00:00,2,383.85,0.01,14.22,29.33,14.31,13.51,17.09,1.73
2023-07-05 18:00:00,2,377.18,0,13.71,30.04,13.71,12.83,16.05,1.57
2023-07-05 19:00:00,2,333.79,0,11.48,32.19,11.92,11.01,13.39,1.09
2023-07-05 20:00:00,1,303.75,0,9.77,34.33,10.85,9.71,11.63,0.94
