,DateTime,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,redefined_aqi
2662,2021-03-17 22:00:00,5,1642.23,0.0,56.89,38.27,49.59,136.68,201.38,15.2,276.105
2663,2021-03-17 23:00:00,5,1255.04,0.0,43.87,42.2,40.53,113.45,171.32,12.92,276.105
2664,2021-03-18 00:00:00,5,1148.22,0.0,40.78,36.12,30.99,108.13,164.81,11.4,275.33000000000004
2665,2021-03-18 01:00:00,5,1094.82,0.01,41.81,25.75,23.6,108.19,163.72,10.26,274.785
2666,2021-03-18 02:00:00,5,1188.28,0.65,53.47,13.41,24.32,113.11,172.83,11.65,274.785
2667,2021-03-18 03:00:00,5,1281.74,7.38,61.01,15.74,30.04,115.47,179.38,12.79,274.785
2668,2021-03-18 04:00:00,5,1214.98,11.29,60.32,40.05,40.53,111.9,176.76,12.92,274.785
2669,2021-03-18 05:00:00,5,1815.8,17.43,85.0,65.09,83.92,147.42,220.45,23.31,274.785
2670,2021-03-18 06:00:00,5,3177.64,20.56,143.95,124.45,179.29,277.56,366.1,40.53,274.785
2671,2021-03-18 07:00:00,5,2269.75,12.85,113.79,183.11,194.55,239.96,323.72,26.6,274.785
2672,2021-03-18 08:00:00,5,1214.98,4.97,53.47,223.16,113.49,148.68,222.45,15.07,274.785
2673,2021-03-18 09:00:00,5,827.79,2.77,31.87,220.3,72.48,105.38,170.98,10.26,274.785
2674,2021-03-18 10:00:00,5,807.76,2.77,32.9,200.27,68.67,100.5,164.76,8.49,274.785
2675,2021-03-18 11:00:00,5,867.84,2.26,37.36,203.13,76.29,132.92,198.62,6.08,274.785
2676,2021-03-18 12:00:00,5,907.9,1.4,44.55,194.55,78.2,140.37,202.48,6.02,274.785
2677,2021-03-18 13:00:00,5,974.66,0.34,54.15,148.77,70.57,115.2,174.24,9.5,274.785
2678,2021-03-18 14:00:00,5,1108.17,0.0,56.89,98.71,61.99,98.11,159.03,14.44,272.44
2679,2021-03-18 15:00:00,5,1174.93,0.0,54.15,67.95,53.41,89.29,154.69,17.48,270.27
2680,2021-03-18 16:00:00,5,1455.31,0.0,61.69,46.49,48.16,100.73,171.1,21.28,270.27
2681,2021-03-18 17:00:00,5,2056.12,0.01,80.88,27.18,49.59,136.03,219.07,27.61,270.27
2682,2021-03-18 18:00:00,5,2536.77,0.2,95.96,13.95,50.55,168.09,262.78,29.89,270.27
2683,2021-03-18 19:00:00,5,2616.88,0.32,98.71,9.39,46.73,176.21,274.16,25.84,270.27
2684,2021-03-18 20:00:00,5,2456.67,0.27,93.22,8.32,39.1,168.98,263.07,19.0,260.395
2685,2021-03-18 21:00:00,5,2189.64,0.57,85.68,5.63,29.33,154.3,243.04,13.68,260.395
2686,2021-03-18 22:00:00,5,1922.61,0.88,77.46,3.44,21.94,140.98,224.4,10.51,260.395
2687,2021-03-18 23:00:00,5,1708.98,0.79,67.86,3.67,18.84,131.47,211.06,8.87,260.395
2688,2021-03-19 00:00:00,5,1548.77,0.89,60.32,4.02,17.64,124.36,199.66,7.85,260.395
2689,2021-03-19 01:00:00,5,1455.31,2.18,56.21,2.68,18.36,118.88,191.1,8.49,260.395
2690,2021-03-19 02:00:00,5,1562.12,9.95,58.95,0.77,23.37,119.57,194.31,12.41,260.395
2691,2021-03-19 03:00:00,5,1735.69,22.13,64.43,5.99,31.95,121.46,199.39,15.71,260.395
2692,2021-03-19 04:00:00,5,947.95,10.06,58.26,43.27,59.13,80.57,138.45,9.5,252.275
2693,2021-03-19 05:00:00,5,1121.52,15.65,65.12,59.37,94.41,90.28,151.64,14.19,252.275
2694,2021-03-19 06:00:00,5,1428.6,15.42,75.4,97.28,137.33,120.16,200.15,21.03,231.085
2695,2021-03-19 07:00:00,5,921.25,6.31,42.84,151.63,96.32,105.73,220.49,12.29,206.305
2696,2021-03-19 08:00:00,5,607.49,2.71,22.28,173.09,53.41,85.96,196.46,7.09,206.305
2697,2021-03-19 09:00:00,5,514.03,2.38,18.51,158.79,41.49,69.45,154.73,5.51,206.305
2698,2021-03-19 10:00:00,5,600.82,3.8,27.08,137.33,51.02,68.47,144.37,7.66,206.305
2699,2021-03-19 11:00:00,5,627.52,4.47,31.87,111.58,53.88,67.12,147.93,8.04,206.305
2700,2021-03-19 12:00:00,5,660.9,3.91,38.04,88.69,53.41,70.75,169.92,8.11,206.305
2701,2021-03-19 13:00:00,5,814.44,1.43,52.78,63.66,55.31,85.54,217.46,10.64,206.305
2702,2021-03-19 14:00:00,5,1068.12,0.01,62.38,47.21,59.13,106.85,270.26,15.07,206.305
2703,2021-03-19 15:00:00,5,1214.98,0.0,62.38,42.56,60.56,121.32,292.72,17.73,215.585
2704,2021-03-19 16:00:00,5,1415.25,0.0,67.17,35.76,58.65,135.32,302.18,17.73,220.315
2705,2021-03-19 17:00:00,5,1735.69,0.01,77.46,24.68,56.27,153.11,319.46,16.72,228.95499999999998
2706,2021-03-19 18:00:00,5,1922.61,0.15,85.0,15.02,51.5,163.8,330.47,14.06,234.46
2707,2021-03-19 19:00:00,5,1949.31,1.34,89.11,5.9,40.05,164.44,327.54,9.5,234.46
2708,2021-03-19 20:00:00,5,1976.01,4.02,87.74,0.91,27.18,164.25,322.67,6.21,234.46
2709,2021-03-19 21:00:00,5,1976.01,7.6,80.88,0.13,19.31,167.94,325.67,5.45,234.46
2710,2021-03-19 22:00:00,5,1949.31,8.83,74.71,0.12,16.21,170.56,325.86,5.32,234.46
2711,2021-03-19 23:00:00,5,1815.8,5.64,69.23,0.53,16.21,165.94,314.36,4.37,234.46
2712,2021-03-20 00:00:00,5,1468.66,1.68,61.01,3.22,17.88,148.84,286.81,3.45,234.46
2713,2021-03-20 01:00:00,5,947.95,0.13,52.09,10.91,22.65,119.84,245.49,3.04,234.46
2714,2021-03-20 02:00:00,5,894.55,1.51,58.26,7.06,26.7,115.59,230.23,3.42,234.46
2715,2021-03-20 03:00:00,5,1081.47,12.18,58.95,11.09,33.85,120.82,230.63,5.13,234.46
2716,2021-03-20 04:00:00,5,767.71,13.19,55.52,33.98,71.53,98.88,192.37,2.63,237.42000000000002
2717,2021-03-20 05:00:00,5,854.49,16.32,54.84,49.35,87.74,100.38,191.48,4.24,237.42000000000002
2718,2021-03-20 06:00:00,5,974.66,15.2,58.26,77.96,105.86,109.08,198.02,7.41,237.42000000000002
2719,2021-03-20 07:00:00,5,1001.36,9.39,54.84,137.33,115.4,132.13,220.37,9.75,237.42000000000002
2720,2021-03-20 08:00:00,5,894.55,4.25,39.41,208.86,101.09,156.04,246.48,8.74,237.42000000000002
2721,2021-03-20 09:00:00,5,707.63,2.29,26.05,226.02,76.29,142.14,233.4,6.21,237.42000000000002
2722,2021-03-20 10:00:00,5,580.79,2.43,22.96,174.52,54.84,102.59,194.84,5.32,239.20000000000002
2723,2021-03-20 11:00:00,5,540.73,3.05,25.02,120.16,43.87,79.26,168.08,5.38,249.27500000000003
2724,2021-03-20 12:00:00,5,554.09,2.93,29.82,87.26,41.49,70.96,153.3,5.83,241.88500000000002
2725,2021-03-20 13:00:00,5,620.84,1.02,39.07,62.23,41.96,69.29,148.89,7.16,239.68
2726,2021-03-20 14:00:00,5,734.33,0.01,45.24,45.06,44.82,73.53,156.04,9.5,239.68
2727,2021-03-20 15:00:00,5,827.79,0.0,45.93,37.91,46.25,78.56,165.35,11.15,239.68
2728,2021-03-20 16:00:00,5,921.25,0.0,48.67,33.26,46.25,84.95,175.84,11.65,239.68
2729,2021-03-20 17:00:00,5,1054.76,0.0,54.15,27.9,49.11,93.38,190.12,12.03,239.68
2730,2021-03-20 18:00:00,5,1108.17,0.0,59.63,23.25,53.88,100.09,198.86,11.15,238.215
2731,2021-03-20 19:00:00,5,1201.63,0.21,67.86,13.41,41.01,107.23,205.06,6.84,237.375
2732,2021-03-20 20:00:00,5,1441.96,1.5,77.46,3.35,28.37,121.41,220.35,4.94,237.375
2733,2021-03-20 21:00:00,5,2029.42,9.28,85.0,0.08,26.23,161.09,266.67,6.4,237.375
2734,2021-03-20 22:00:00,5,3017.43,23.69,91.85,0.0,30.52,235.4,352.36,9.5,250.625
2735,2021-03-20 23:00:00,5,3524.78,34.87,86.37,0.0,24.56,281.18,397.24,6.71,273.065
2736,2021-03-21 00:00:00,5,3204.35,37.1,72.66,0.0,20.03,266.61,356.07,4.94,273.065
2737,2021-03-21 01:00:00,5,2403.26,30.4,61.69,0.0,22.41,214.03,290.83,4.62,273.065
2738,2021-03-21 02:00:00,5,2082.82,32.19,56.21,0.27,25.03,188.04,272.38,5.07,273.065
2739,2021-03-21 03:00:00,5,1949.31,40.23,54.15,4.96,31.47,174.06,260.76,6.14,273.065
2740,2021-03-21 04:00:00,5,1094.82,22.8,52.09,25.75,63.9,127.01,195.89,3.96,273.065
2741,2021-03-21 05:00:00,5,1054.76,17.43,54.84,55.08,74.39,127.06,192.8,5.26,273.065
2742,2021-03-21 06:00:00,5,1455.31,12.18,74.71,128.75,114.44,171.38,238.61,10.26,273.065
2743,2021-03-21 07:00:00,5,1575.47,6.26,69.92,248.91,146.87,226.74,285.51,10.26,273.065
2744,2021-03-21 08:00:00,5,1255.04,2.71,41.81,323.3,129.7,238.94,292.86,7.28,273.065
2745,2021-03-21 09:00:00,5,921.25,1.31,23.65,334.74,98.23,203.64,253.36,4.62,273.065
2746,2021-03-21 10:00:00,5,687.6,1.34,21.76,274.66,73.43,138.11,182.35,4.43,273.065
2747,2021-03-21 11:00:00,5,587.46,1.79,25.36,197.41,55.79,89.72,128.57,5.19,262.905
2748,2021-03-21 12:00:00,5,600.82,1.82,31.53,137.33,47.21,70.41,107.48,6.14,252.36
2749,2021-03-21 13:00:00,5,754.36,0.69,44.55,86.55,42.92,74.25,122.6,9.12,252.36
2750,2021-03-21 14:00:00,5,988.01,0.01,54.84,50.78,41.96,88.83,152.99,13.17,252.36
2751,2021-03-21 15:00:00,5,1174.93,0.0,58.26,35.05,42.44,102.19,179.17,15.83,252.36
2752,2021-03-21 16:00:00,5,1535.42,0.36,74.03,15.38,35.29,122.26,212.14,15.07,252.36
2753,2021-03-21 17:00:00,5,1895.9,5.31,84.31,1.17,27.18,141.54,241.63,12.54,252.36
2754,2021-03-21 18:00:00,5,1976.01,13.52,78.83,0.05,20.27,146.06,247.93,9.88,252.36
2755,2021-03-21 19:00:00,5,1708.98,14.31,67.86,0.05,13.59,130.14,222.05,7.22,252.36
2756,2021-03-21 20:00:00,5,1415.25,12.96,56.21,0.05,8.82,114.18,197.99,5.26,252.36
2757,2021-03-21 21:00:00,5,1201.63,9.72,47.3,0.16,8.7,104.3,181.78,4.5,252.36
2758,2021-03-21 22:00:00,5,1108.17,4.92,47.3,0.39,15.02,104.08,177.91,5.0,252.36
2759,2021-03-21 23:00:00,5,1201.63,6.48,47.98,0.08,15.5,111.96,187.65,5.32,231.775
2760,2021-03-22 00:00:00,5,1455.31,13.75,47.3,0.0,14.9,128.67,202.05,6.21,200.17000000000002
2761,2021-03-22 01:00:00,5,2082.82,31.29,48.67,0.0,17.41,170.91,249.46,8.74,200.17000000000002
2762,2021-03-22 02:00:00,5,3177.64,66.16,51.41,0.09,22.89,245.9,344.09,11.02,225.785
2763,2021-03-22 03:00:00,5,4432.68,109.08,61.69,1.81,34.33,333.1,446.43,12.67,276.955
2764,2021-03-22 04:00:00,5,1869.2,38.0,78.14,22.35,109.67,201.01,257.35,6.27,276.955
2765,2021-03-22 05:00:00,5,1495.36,27.05,75.4,49.35,109.67,161.97,206.26,8.23,276.955
2766,2021-03-22 06:00:00,5,1562.12,14.75,82.25,120.16,121.12,166.48,207.73,13.55,276.955
2767,2021-03-22 07:00:00,5,1441.96,7.15,68.55,208.86,141.14,175.39,208.05,13.43,276.955
2768,2021-03-22 08:00:00,5,1268.39,3.52,49.35,288.96,135.42,198.69,229.74,11.4,276.955
2769,2021-03-22 09:00:00,5,1054.76,1.9,35.64,331.88,115.4,193.0,226.09,9.12,276.955
2770,2021-03-22 10:00:00,5,894.55,2.12,37.01,271.8,91.55,140.45,180.4,9.75,276.955
2771,2021-03-22 11:00:00,5,801.09,2.96,42.16,170.23,72.48,89.35,130.36,10.51,276.955
2772,2021-03-22 12:00:00,5,807.76,2.74,48.67,107.29,65.8,69.95,108.03,11.15,277.23
2773,2021-03-22 13:00:00,5,1014.71,0.91,63.06,65.09,62.94,78.36,124.14,14.31,277.23
2774,2021-03-22 14:00:00,5,1335.14,0.01,74.03,37.19,62.94,102.23,163.55,19.76,277.23
2775,2021-03-22 15:00:00,5,1575.47,0.0,74.03,28.25,63.9,124.66,199.26,23.81,277.23
2776,2021-03-22 16:00:00,5,2002.72,0.17,85.0,16.81,59.61,154.6,241.12,27.36,277.23
2777,2021-03-22 17:00:00,5,2723.69,3.49,102.82,2.46,56.74,199.54,300.67,31.16,277.23
2778,2021-03-22 18:00:00,5,3204.35,13.41,104.19,0.03,50.55,229.7,341.29,29.89,277.23
2779,2021-03-22 19:00:00,5,3177.64,20.34,95.96,0.0,39.58,226.88,336.89,23.05,277.23
2780,2021-03-22 20:00:00,5,2803.8,19.89,82.94,0.0,29.33,203.83,306.71,15.96,277.23
2781,2021-03-22 21:00:00,5,2296.45,15.2,68.55,0.0,21.94,173.98,267.87,11.15,277.23
2782,2021-03-22 22:00:00,5,1976.01,12.63,56.89,0.0,17.41,157.34,243.62,8.61,277.23
2783,2021-03-22 23:00:00,5,1895.9,14.31,49.35,0.0,16.21,153.96,238.24,8.04,277.23
2784,2021-03-23 00:00:00,5,1842.5,17.66,43.87,0.0,17.41,152.66,235.44,8.74,277.23
2785,2021-03-23 01:00:00,5,1842.5,23.02,40.44,0.0,19.55,150.59,230.98,10.64,277.23
2786,2021-03-23 02:00:00,5,2002.72,37.55,41.13,0.15,22.17,152.11,233.39,14.57,277.23
2787,2021-03-23 03:00:00,5,2189.64,59.9,47.3,2.95,24.32,149.87,229.29,16.21,224.66000000000003
2788,2021-03-23 04:00:00,5,1014.71,12.41,45.93,43.27,28.61,89.1,132.69,10.13,224.66000000000003
2789,2021-03-23 05:00:00,5,1081.47,7.94,45.24,95.84,33.85,94.15,134.74,11.4,224.66000000000003
2790,2021-03-23 06:00:00,5,1668.93,6.37,63.75,194.55,73.43,151.38,196.23,20.77,224.66000000000003
2791,2021-03-23 07:00:00,5,1708.98,4.08,58.26,291.82,104.9,199.28,241.3,22.04,224.66000000000003
2792,2021-03-23 08:00:00,5,1161.58,2.18,34.62,311.85,88.69,175.45,213.63,14.06,224.66000000000003
2793,2021-03-23 09:00:00,5,821.11,1.5,23.65,288.96,66.76,135.14,170.78,8.99,224.66000000000003
2794,2021-03-23 10:00:00,5,647.54,1.87,23.65,211.72,55.31,95.72,131.53,7.28,224.66000000000003
2795,2021-03-23 11:00:00,5,614.17,2.6,29.13,143.05,53.88,73.64,108.36,7.54,224.66000000000003
2796,2021-03-23 12:00:00,5,640.87,2.32,37.7,107.29,57.7,66.48,99.77,8.11,220.53
2797,2021-03-23 13:00:00,5,934.6,0.82,61.01,77.96,66.76,80.31,121.07,12.67,220.53
2798,2021-03-23 14:00:00,5,1468.66,0.01,79.51,60.8,76.29,116.81,172.71,21.03,220.53
2799,2021-03-23 15:00:00,5,1869.2,0.0,82.94,58.65,81.06,150.96,217.88,27.11,220.53
2800,2021-03-23 16:00:00,5,2216.34,0.0,89.11,48.64,76.29,176.84,250.75,29.64,220.53
2801,2021-03-23 17:00:00,5,2563.48,0.0,98.71,31.11,67.71,197.52,279.93,30.15,220.53
2802,2021-03-23 18:00:00,5,2670.29,0.18,105.56,14.84,56.74,202.24,289.66,27.61,218.32999999999998
2803,2021-03-23 19:00:00,5,2483.37,1.05,104.19,4.92,43.87,189.4,272.46,22.29,203.23999999999998
2804,2021-03-23 20:00:00,5,2162.93,1.57,93.22,2.06,31.47,168.71,239.32,17.99,194.715
2805,2021-03-23 21:00:00,5,1789.09,1.13,71.97,2.19,20.03,142.99,196.36,15.45,194.715
2806,2021-03-23 22:00:00,5,1401.9,0.38,49.35,5.81,12.99,116.64,154.4,13.43,194.715
2807,2021-03-23 23:00:00,5,1214.98,0.1,37.7,10.91,10.61,102.2,132.45,12.41,194.715
2808,2021-03-24 00:00:00,5,1134.87,0.11,34.27,12.34,10.61,95.69,122.87,11.65,194.715
2809,2021-03-24 01:00:00,5,1161.58,0.48,36.33,8.94,12.16,92.13,118.47,12.41,194.715
2810,2021-03-24 02:00:00,5,1455.31,8.38,45.93,1.61,18.36,100.88,132.99,16.97,194.715
2811,2021-03-24 03:00:00,5,1949.31,30.4,51.41,5.72,29.33,120.46,159.92,22.55,194.715
2812,2021-03-24 04:00:00,5,1468.66,14.75,56.21,41.13,40.53,92.0,117.16,18.75,194.715
2813,2021-03-24 05:00:00,5,1415.25,9.39,60.32,100.14,49.59,93.44,117.46,17.99,194.715
2814,2021-03-24 06:00:00,5,1548.77,4.97,58.26,208.86,61.04,121.97,147.48,19.51,194.715
2815,2021-03-24 07:00:00,5,1081.47,1.55,24.68,257.49,42.92,111.02,127.58,11.78,194.715
2816,2021-03-24 08:00:00,5,1001.36,0.98,20.05,294.69,48.64,124.88,141.38,10.39,194.715
2817,2021-03-24 09:00:00,5,1001.36,0.92,23.99,326.16,61.04,139.14,157.24,10.39,194.715
2818,2021-03-24 10:00:00,5,1054.76,1.23,35.99,337.6,87.74,148.42,170.92,11.53,194.715
2819,2021-03-24 11:00:00,5,1001.36,1.58,45.24,286.1,96.32,131.15,156.05,11.27,194.715
2820,2021-03-24 12:00:00,5,947.95,1.27,47.3,223.16,90.6,114.12,137.85,9.63,203.41000000000003
2821,2021-03-24 13:00:00,5,1121.52,0.34,58.26,181.68,94.41,129.91,155.96,10.39,203.41000000000003
2822,2021-03-24 14:00:00,5,1428.6,0.0,62.38,153.07,100.14,155.47,186.18,14.69,203.41000000000003
2823,2021-03-24 15:00:00,5,1602.17,0.0,59.63,138.76,95.37,163.33,197.18,18.49,203.41000000000003
2824,2021-03-24 16:00:00,5,1869.2,0.0,65.12,117.3,85.83,174.01,213.46,22.29,203.41000000000003
2825,2021-03-24 17:00:00,5,2189.64,0.0,76.77,87.26,76.29,189.21,235.46,24.07,203.41000000000003
2826,2021-03-24 18:00:00,5,2162.93,0.0,80.88,62.23,60.08,185.06,231.39,20.27,194.81
2827,2021-03-24 19:00:00,5,1842.5,0.0,73.34,51.5,43.87,167.05,205.4,13.55,178.24
2828,2021-03-24 20:00:00,5,1575.47,0.0,58.95,51.5,35.76,155.66,187.73,10.77,176.31
2829,2021-03-24 21:00:00,5,1441.96,0.0,47.3,52.21,31.95,152.06,180.46,10.26,176.31
2830,2021-03-24 22:00:00,5,1348.5,0.0,40.1,51.5,30.99,147.98,174.69,10.77,176.31
2831,2021-03-24 23:00:00,5,1268.39,0.0,35.99,47.92,29.33,142.26,168.1,11.15,176.31
2832,2021-03-25 00:00:00,5,1214.98,0.0,35.3,43.63,28.37,136.15,160.63,11.53,176.31
2833,2021-03-25 01:00:00,5,1201.63,0.0,38.73,38.27,28.37,129.45,152.9,12.41,176.31
2834,2021-03-25 02:00:00,5,1348.5,0.71,54.15,27.9,32.9,126.39,152.28,15.33,176.31
2835,2021-03-25 03:00:00,5,1495.36,9.95,63.06,34.33,39.58,120.41,147.56,17.48,176.31
2836,2021-03-25 04:00:00,5,1228.33,10.73,54.15,67.23,42.44,93.11,113.98,14.31,174.72
2837,2021-03-25 05:00:00,5,1268.39,8.16,53.47,117.3,45.3,97.81,121.02,14.69,174.72
2838,2021-03-25 06:00:00,5,1281.74,3.69,44.55,231.74,52.45,123.69,149.59,15.07,174.72
2839,2021-03-25 07:00:00,5,1335.14,1.96,36.67,346.18,67.71,160.11,187.09,15.33,174.72
2840,2021-03-25 08:00:00,5,1388.55,1.87,37.01,371.93,86.78,174.3,201.57,15.83,174.72
2841,2021-03-25 09:00:00,5,1134.87,2.1,35.99,320.44,92.51,141.33,167.4,12.92,174.72
2842,2021-03-25 10:00:00,5,627.52,1.87,23.31,211.72,57.7,73.41,97.45,6.08,166.455
2843,2021-03-25 11:00:00,5,580.79,1.84,23.31,174.52,43.87,63.06,91.63,6.27,163.54500000000002
2844,2021-03-25 12:00:00,5,587.46,1.44,26.39,157.36,40.05,61.28,93.41,6.46,163.54500000000002
2845,2021-03-25 13:00:00,5,727.65,0.49,39.07,144.48,50.55,71.83,108.39,9.25,163.54500000000002
2846,2021-03-25 14:00:00,5,934.6,0.0,43.53,140.19,62.94,90.09,131.66,12.92,163.54500000000002
2847,2021-03-25 15:00:00,5,1014.71,0.0,41.47,145.91,69.62,100.41,143.98,14.82,163.54500000000002
2848,2021-03-25 16:00:00,5,1001.36,0.0,38.73,145.91,70.57,98.81,141.83,14.69,163.54500000000002
2849,2021-03-25 17:00:00,5,934.6,0.0,36.33,130.18,61.04,85.85,127.36,13.93,161.51
2850,2021-03-25 18:00:00,5,807.76,0.0,33.59,110.15,49.59,70.34,108.76,11.91,148.515
2851,2021-03-25 19:00:00,5,680.92,0.0,31.19,94.41,43.39,59.26,93.23,9.37,146.6
2852,2021-03-25 20:00:00,5,634.19,0.0,28.79,81.54,42.44,56.34,87.02,8.36,144.295
2853,2021-03-25 21:00:00,5,627.52,0.0,25.36,71.53,38.62,57.55,87.16,8.36,144.295
2854,2021-03-25 22:00:00,5,634.19,0.0,22.96,62.23,32.42,59.51,89.46,8.74,144.295
2855,2021-03-25 23:00:00,5,647.54,0.0,22.62,52.93,26.46,60.41,90.8,9.5,144.295
2856,2021-03-26 00:00:00,5,660.9,0.0,23.65,43.99,22.41,59.98,91.28,10.01,144.295
2857,2021-03-26 01:00:00,5,700.95,0.0,28.45,34.69,21.22,59.74,92.98,11.02,144.295
2858,2021-03-26 02:00:00,5,881.2,0.62,43.53,23.6,26.23,62.83,101.75,13.81,144.295
2859,2021-03-26 03:00:00,5,1148.22,9.72,55.52,26.82,36.24,68.82,114.01,16.97,144.295
2860,2021-03-26 04:00:00,5,1241.68,14.75,58.95,50.78,46.25,71.83,119.58,18.24,144.295
2861,2021-03-26 05:00:00,5,1375.2,11.06,63.06,103.0,56.74,85.52,136.29,20.01,144.295
2862,2021-03-26 06:00:00,5,1695.63,5.42,62.38,231.74,72.48,138.71,194.13,24.32,144.295
2863,2021-03-26 07:00:00,5,894.55,2.07,27.08,246.05,51.98,95.35,136.78,13.3,144.295
2864,2021-03-26 08:00:00,5,767.71,1.52,21.94,271.8,51.98,98.21,134.94,11.15,140.575
2865,2021-03-26 09:00:00,5,720.98,1.5,22.96,277.52,56.74,94.96,129.34,10.26,140.575
2866,2021-03-26 10:00:00,5,854.49,2.24,32.9,246.05,63.9,89.46,126.4,12.41,140.575
2867,2021-03-26 11:00:00,5,854.49,2.43,37.36,203.13,61.04,78.53,114.7,12.67,140.575
2868,2021-03-26 12:00:00,5,854.49,1.87,42.5,177.38,58.65,76.29,110.76,12.41,140.575
2869,2021-03-26 13:00:00,5,961.3,0.51,51.41,154.5,61.99,80.83,115.01,13.43,140.575
2870,2021-03-26 14:00:00,5,1201.63,0.0,54.84,137.33,71.53,95.67,132.09,17.23,140.575
2871,2021-03-26 15:00:00,5,1348.5,0.0,54.15,130.18,80.11,108.19,147.11,20.01,140.575
2872,2021-03-26 16:00:00,5,1482.01,0.0,56.21,118.73,82.97,119.37,160.32,20.77,140.575
2873,2021-03-26 17:00:00,5,1642.23,0.0,60.32,101.57,80.11,131.28,176.37,21.03,140.575
2874,2021-03-26 18:00:00,5,1642.23,0.0,63.06,84.4,73.43,134.87,180.75,18.75,140.575
2875,2021-03-26 19:00:00,5,1495.36,0.0,61.01,72.24,63.9,130.72,172.42,14.19,140.575
2876,2021-03-26 20:00:00,5,1375.2,0.0,52.09,65.09,58.17,129.21,166.95,11.15,140.64499999999998
2877,2021-03-26 21:00:00,5,1295.09,0.0,42.5,59.37,52.45,130.09,165.61,9.88,141.795
2878,2021-03-26 22:00:00,5,1388.55,0.0,40.44,47.92,47.68,139.28,176.3,11.02,142.465
2879,2021-03-26 23:00:00,5,1415.25,0.0,39.07,35.76,39.1,141.14,179.68,10.77,142.70499999999998
2880,2021-03-27 00:00:00,5,1335.14,0.0,37.7,24.68,29.33,132.73,172.2,10.51,143.555
2881,2021-03-27 01:00:00,5,1241.68,0.26,39.41,11.18,22.41,115.46,156.34,11.65,147.94
2882,2021-03-27 02:00:00,5,1361.85,8.94,46.61,1.57,22.41,105.64,152.82,14.95,152.445
2883,2021-03-27 03:00:00,5,1668.93,32.19,52.78,7.78,25.51,102.43,155.91,17.73,152.445
2884,2021-03-27 04:00:00,5,1441.96,23.69,61.01,35.41,23.37,80.3,127.74,15.96,152.445
2885,2021-03-27 05:00:00,5,1134.87,8.05,54.84,120.16,23.84,66.07,108.14,13.05,151.135
2886,2021-03-27 06:00:00,5,881.2,2.26,30.85,237.47,25.51,65.79,102.96,10.64,141.855
2887,2021-03-27 07:00:00,5,640.87,0.72,10.28,231.74,21.22,60.52,90.67,7.85,135.71
2888,2021-03-27 08:00:00,5,774.38,0.8,13.2,277.52,32.9,92.13,124.3,9.5,135.71
2889,2021-03-27 09:00:00,5,814.44,0.98,18.68,323.3,53.88,117.2,152.3,10.39,135.71
2890,2021-03-27 10:00:00,5,781.06,1.38,26.39,297.55,65.8,105.42,144.42,10.64,135.71
2891,2021-03-27 11:00:00,5,700.95,1.63,27.76,208.86,50.07,68.79,104.52,10.13,135.71
2892,2021-03-27 12:00:00,5,700.95,1.43,31.87,157.36,41.96,53.16,86.05,10.13,133.4
2893,2021-03-27 13:00:00,5,761.03,0.4,37.7,134.47,42.44,53.58,85.65,10.64,133.2
2894,2021-03-27 14:00:00,5,934.6,0.0,39.76,130.18,50.07,71.16,104.78,12.92,133.2
2895,2021-03-27 15:00:00,5,1068.12,0.0,39.41,131.61,57.7,90.36,126.1,14.69,133.2
2896,2021-03-27 16:00:00,5,1268.39,0.0,44.55,117.3,59.61,103.94,141.97,16.47,133.2
2897,2021-03-27 17:00:00,5,1548.77,0.0,55.52,88.69,58.17,118.37,162.18,17.99,133.2
2898,2021-03-27 18:00:00,5,1642.23,0.0,61.69,65.8,51.5,121.57,168.16,16.72,132.66500000000002
2899,2021-03-27 19:00:00,5,1602.17,0.0,65.8,46.49,42.44,118.52,164.4,13.55,132.66500000000002
2900,2021-03-27 20:00:00,5,1668.93,0.0,69.92,31.11,36.24,124.14,170.72,12.54,132.66500000000002
2901,2021-03-27 21:00:00,5,1895.9,0.0,72.66,21.1,35.76,140.25,190.1,14.44,137.875
2902,2021-03-27 22:00:00,5,2296.45,0.01,76.77,14.66,41.96,168.48,224.18,19.0,154.91500000000002
2903,2021-03-27 23:00:00,5,2376.56,0.03,74.03,11.09,40.05,178.32,234.97,19.0,160.31
2904,2021-03-28 00:00:00,5,2189.64,0.09,67.86,9.39,32.42,169.51,222.19,16.09,160.31
2905,2021-03-28 01:00:00,5,1588.82,0.02,52.78,19.31,28.13,130.44,174.05,12.92,160.31
2906,2021-03-28 02:00:00,5,1428.6,0.69,54.84,20.39,28.37,115.79,160.33,12.79,160.31
2907,2021-03-28 03:00:00,5,1428.6,7.26,57.58,33.26,30.52,110.56,157.67,12.92,160.31
2908,2021-03-28 04:00:00,5,1255.04,8.38,52.78,75.82,34.81,99.83,144.87,11.78,160.31
2909,2021-03-28 05:00:00,5,1401.9,6.09,52.78,147.34,50.07,118.3,163.34,15.83,160.31
2910,2021-03-28 06:00:00,5,1895.9,3.3,49.35,283.24,76.29,198.95,246.14,23.05,165.89499999999998
2911,2021-03-28 07:00:00,5,1842.5,1.44,32.22,406.27,87.74,271.6,320.5,20.01,203.075
2912,2021-03-28 08:00:00,5,1281.74,0.92,20.39,394.82,74.39,224.92,274.37,11.78,203.075
