Sr.NO,Date,Start Time,End Time,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
3461,7/31/2021,3:00:00,4:00:00,15.67,42.2,23.24,3.21,15.53,0.41,3.87
3462,7/31/2021,4:00:00,5:00:00,19.43,34.56,20.09,4.93,15.54,0.5,4.28
3463,7/31/2021,5:00:00,6:00:00,23.62,36.84,20.79,1.76,14.98,0.57,3.78
3464,7/31/2021,6:00:00,7:00:00,25.33,33.13,19.96,4.79,16.62,0.58,3.75
3465,7/31/2021,7:00:00,8:00:00,19.5,32.5,19.1,4.91,15.71,0.68,4.32
3466,7/31/2021,8:00:00,9:00:00,20.44,31.33,16.34,7.16,15.26,0.48,5.87
3467,7/31/2021,9:00:00,10:00:00,19.17,43.88,14.69,7.97,15.9,0.46,4.45
3468,7/31/2021,10:00:00,11:00:00,20,47.67,12.57,7.69,14.87,0.43,6.08
3469,7/31/2021,11:00:00,12:00:00,21.17,45.54,10.49,8.38,14.2,0.4,6.46
3470,7/31/2021,12:00:00,13:00:00,20,45,9.65,9.04,14.21,0.48,6.58
3471,7/31/2021,13:00:00,14:00:00,16,34,10.58,9.55,13.86,0.38,6.36
3472,7/31/2021,14:00:00,15:00:00,12.33,33.08,11.23,9,14.13,0.42,6.26
3473,7/31/2021,15:00:00,16:00:00,13,29.81,9.8,9.96,15.21,0.35,5.96
3474,7/31/2021,16:00:00,17:00:00,15.5,42,13.1,10.91,15.27,0.32,5.89
3475,7/31/2021,17:00:00,18:00:00,16,42,13.74,10.87,15.83,0.33,5.36
3476,7/31/2021,18:00:00,19:00:00,14,52.2,19.61,9.01,15.01,0.52,4.87
3477,7/31/2021,19:00:00,20:00:00,19.11,68.56,25.84,4.42,14.89,0.87,3.75
3478,7/31/2021,20:00:00,21:00:00,20.84,49.27,17.72,4.06,14.93,0.85,3.78
3479,7/31/2021,21:00:00,22:00:00,22,35.31,20.07,2.27,15.02,0.77,3.76
3480,7/31/2021,22:00:00,23:00:00,22.83,40.12,21.03,3.14,15.89,0.7,4.25
3481,7/31/2021,23:00:00,0:00:00,23.13,39.44,30.81,2.35,15.72,0.55,3.22
3482,8/1/2021,0:00:00,1:00:00,20,41.82,21.26,3.74,15.35,0.41,3.78
3483,8/1/2021,1:00:00,2:00:00,21.92,38.36,20.78,5.26,15.85,0.44,3.64
3484,8/1/2021,2:00:00,3:00:00,18.17,31.91,18.7,5.12,14.86,0.33,4
3485,8/1/2021,3:00:00,4:00:00,17.83,35.12,16.07,6.56,14.5,0.34,4.8
3486,8/1/2021,4:00:00,5:00:00,17.33,23.85,17.29,4.14,14.21,0.39,5.57
3487,8/1/2021,5:00:00,6:00:00,14.44,24.82,14.16,5.19,14.2,0.38,4.5
3488,8/1/2021,6:00:00,7:00:00,13.17,25.55,16.48,5.99,14.68,0.52,4.05
3489,8/1/2021,7:00:00,8:00:00,13.25,26.46,19.77,5.75,14.49,0.5,4.03
3490,8/1/2021,8:00:00,9:00:00,17.52,28.45,16.3,6.55,14.99,0.55,3.97
3491,8/1/2021,9:00:00,10:00:00,18.5,31.91,13.68,7.45,14.56,0.4,4.76
3492,8/1/2021,10:00:00,11:00:00,19.25,37.84,11.87,8.44,14.56,0.41,5.98
3493,8/1/2021,11:00:00,12:00:00,19.75,45.82,12.26,6.77,13.73,0.46,6.8
3494,8/1/2021,12:00:00,13:00:00,14.67,39.97,8.58,6.94,13.41,0.42,7.77
3495,8/1/2021,13:00:00,14:00:00,10,33.8,11.22,6.83,13.17,0.47,7.7
3496,8/1/2021,14:00:00,15:00:00,19.42,29.81,10.32,7.35,13.69,0.41,7.21
3497,8/1/2021,15:00:00,16:00:00,17.5,25.35,13.79,6.75,13.62,0.42,5.1
3498,8/1/2021,16:00:00,17:00:00,15.24,24.73,15.05,7.58,14.21,0.46,4.79
3499,8/1/2021,17:00:00,18:00:00,16.58,25.73,15.33,8.26,13.98,0.46,4.78
3500,8/1/2021,18:00:00,19:00:00,16,36.96,16.77,8.16,14.09,0.47,4.81
3501,8/1/2021,19:00:00,20:00:00,16.42,43.91,14.34,6.84,13.13,0.48,6.22
3502,8/1/2021,20:00:00,21:00:00,15.75,27.47,20.46,4.48,13.3,0.86,3.86
3503,8/1/2021,21:00:00,22:00:00,15.25,18.81,23.48,3.65,14.71,1.02,4
3504,8/1/2021,22:00:00,23:00:00,17.83,27.5,19.49,4.36,15.8,0.79,4.22
3505,8/1/2021,23:00:00,0:00:00,19.41,29.54,20.52,5.93,15.71,0.64,3.25
3506,8/2/2021,0:00:00,1:00:00,18.74,28.27,18.97,6.51,14.71,0.51,3.66
3507,8/2/2021,1:00:00,2:00:00,17,31.67,12.52,8.49,14.45,0.3,4.46
3508,8/2/2021,2:00:00,3:00:00,15.74,25.72,12.97,8.26,14.57,0.35,4.15
3509,8/2/2021,3:00:00,4:00:00,13.33,28.12,11.41,6.75,13.79,0.35,5.05
3510,8/2/2021,4:00:00,5:00:00,12.83,30.73,8.98,7.05,14.35,0.34,5.33
3511,8/2/2021,5:00:00,6:00:00,13.17,26.62,9.82,6.84,13.52,0.38,5.18
3512,8/2/2021,6:00:00,7:00:00,12,20.85,16.91,4.32,14.56,0.68,4.16
3513,8/2/2021,7:00:00,8:00:00,20.78,29.64,18.02,5.29,14.77,0.53,3.9
3514,8/2/2021,8:00:00,9:00:00,20,24,22.47,1.98,15.02,0.78,4.17
3515,8/2/2021,9:00:00,10:00:00,17.42,23.92,21.65,3.79,15.3,0.79,4.32
3516,8/2/2021,10:00:00,11:00:00,18.83,25.73,18.64,5.96,15.05,0.62,4.27
3517,8/2/2021,11:00:00,12:00:00,19.17,39.2,16.45,5.37,14.96,0.6,5.54
3518,8/2/2021,12:00:00,13:00:00,17.32,31.58,19.85,5.56,14.35,0.64,5.17
3519,8/2/2021,13:00:00,14:00:00,17.1,35.01,22.72,6.62,15.61,0.62,5.57
3520,8/2/2021,14:00:00,15:00:00,17.92,60.65,16.88,7.78,14.7,0.47,7.61
3521,8/2/2021,15:00:00,16:00:00,17.5,51.53,15.17,7.5,15.96,0.4,5
3522,8/2/2021,16:00:00,17:00:00,21.68,40.52,18.13,7.61,15.51,0.47,4.59
3523,8/2/2021,17:00:00,18:00:00,22.33,43.73,18.42,8.75,29.13,0.58,5.01
3524,8/2/2021,18:00:00,19:00:00,19,47,20.4,5.14,23.77,0.79,4.39
3525,8/2/2021,19:00:00,20:00:00,15,46,15.78,3.23,15.48,0.98,4.17
3526,8/2/2021,20:00:00,21:00:00,15.83,32.9,23.99,1.81,14.54,1.15,3.63
3527,8/2/2021,21:00:00,22:00:00,18.25,30.91,21.66,3.46,15.31,0.98,3.56
3528,8/2/2021,22:00:00,23:00:00,20,32,21.96,3.47,15.57,0.71,4.26
3529,8/2/2021,23:00:00,0:00:00,21.33,27.63,27.43,5,17.1,0.48,2.94
3530,8/3/2021,0:00:00,1:00:00,19.29,24,22.04,5.93,14.38,0.39,3.64
3531,8/3/2021,1:00:00,2:00:00,18.42,32.01,16.83,7.16,14.84,0.29,3.97
3532,8/3/2021,2:00:00,3:00:00,18.17,29.16,13.6,7.99,15.52,0.25,4.18
3533,8/3/2021,3:00:00,4:00:00,14.92,26.27,10.68,6.54,15.2,0.23,5.11
3534,8/3/2021,4:00:00,5:00:00,13.11,27.28,12.43,4.52,15.14,0.36,3.63
3535,8/3/2021,5:00:00,6:00:00,17.42,27.27,11.57,5.25,14.96,0.36,3.98
3536,8/3/2021,6:00:00,7:00:00,18,22.9,14.25,6.69,15.1,0.52,4.32
3537,8/3/2021,7:00:00,8:00:00,17.32,20.9,15.56,7.71,15.34,0.43,4.06
3538,8/3/2021,8:00:00,9:00:00,16,18.7,21.32,3.23,15.49,0.89,3.93
3539,8/3/2021,9:00:00,10:00:00,22.5,31.29,20.94,3.74,15.09,0.71,3.64
3540,8/3/2021,10:00:00,11:00:00,20.92,29.82,16.19,4.84,15.12,0.48,4.47
3541,8/3/2021,11:00:00,12:00:00,15.08,26.82,16.16,5.08,14.69,0.58,4.81
3542,8/3/2021,12:00:00,13:00:00,11.83,25.27,17.27,6.38,13.19,0.57,5.5
3543,8/3/2021,13:00:00,14:00:00,10.92,29.37,15.61,7.29,13.81,0.77,6
3544,8/3/2021,14:00:00,15:00:00,13.56,32.45,14.07,6.29,14.17,0.5,6.28
3545,8/3/2021,15:00:00,16:00:00,18.84,33,17,7.42,16.8,0.4,4.23
3546,8/3/2021,16:00:00,17:00:00,22.08,35.91,13.93,7.27,15.83,0.26,3.96
3547,8/3/2021,17:00:00,18:00:00,20.42,29,14.92,8.13,15.4,0.31,4.44
3548,8/3/2021,18:00:00,19:00:00,16.03,27.91,20.7,2.99,16.55,1.15,3.06
3549,8/3/2021,19:00:00,20:00:00,25.5,42.15,17.52,2.29,16.45,1.31,2.73
3550,8/3/2021,20:00:00,21:00:00,30.26,52.82,17.4,1.06,15.73,1.27,3.7
3551,8/3/2021,21:00:00,22:00:00,32.42,41.95,18.84,1,17.65,1.29,3.77
3552,8/3/2021,22:00:00,23:00:00,30.5,36.27,17.66,3.24,16.72,0.71,3.8
3553,8/3/2021,23:00:00,0:00:00,22.83,31.62,19.27,1.94,19.58,0.59,3.79
3554,8/4/2021,0:00:00,1:00:00,19.5,27.82,24.65,4.48,18.34,0.35,2.94
3555,8/4/2021,1:00:00,2:00:00,19.23,26.27,14.19,6.16,14.77,0.22,3.11
3556,8/4/2021,2:00:00,3:00:00,13.58,26.73,12.94,7,15.18,0.14,3.68
3557,8/4/2021,3:00:00,4:00:00,14.25,24.09,13.65,5.64,14.55,0.17,3.35
3558,8/4/2021,4:00:00,5:00:00,16.89,30.01,10.26,5.17,14.64,0.22,3.84
3559,8/4/2021,5:00:00,6:00:00,17.5,28.88,11.85,4.45,15.38,0.29,3.7
3560,8/4/2021,6:00:00,7:00:00,15.25,27.73,15.39,3.01,16.07,0.46,3.7
3561,8/4/2021,7:00:00,8:00:00,21.62,28.73,15.62,2.83,18.2,0.6,3.77
3562,8/4/2021,8:00:00,9:00:00,27.1,32.19,25.45,4.06,17.99,0.54,2.88
3563,8/4/2021,9:00:00,10:00:00,24.84,34.73,19.11,4.95,16.58,0.48,3.84
3564,8/4/2021,10:00:00,11:00:00,22.64,51.01,15.41,6.7,16.21,0.38,4.27
3565,8/4/2021,11:00:00,12:00:00,18,47.58,18.13,4.76,15.62,0.37,4.62
3566,8/4/2021,12:00:00,13:00:00,19.25,41.82,12.87,5.32,15.96,0.25,5.76
3567,8/4/2021,13:00:00,14:00:00,21,41.73,12.44,5.8,15.6,0.24,6.46
3568,8/4/2021,14:00:00,15:00:00,20.5,35.42,13.25,5.39,14.92,0.26,6.89
3569,8/4/2021,15:00:00,16:00:00,19.22,33.97,14.41,5.95,16.06,0.28,5.56
3570,8/4/2021,16:00:00,17:00:00,20.77,32.73,17.87,4.83,15.55,0.35,4.78
3571,8/4/2021,17:00:00,18:00:00,19.17,34.18,17.42,5.74,15.46,0.29,4.52
3572,8/4/2021,18:00:00,19:00:00,17.58,39.35,19.9,4.69,16.03,0.43,3.52
3573,8/4/2021,19:00:00,20:00:00,18.67,36.57,22.42,4.19,16.25,0.72,3.58
3574,8/4/2021,20:00:00,21:00:00,22.84,37.63,18.94,3.25,15.01,0.63,3.8
3575,8/4/2021,21:00:00,22:00:00,23.44,37.67,18.03,2.36,15.05,0.74,3.92
3576,8/4/2021,22:00:00,23:00:00,22.67,34.45,17.62,3.83,15.19,0.7,3.68
3577,8/4/2021,23:00:00,0:00:00,23,33,20.66,2.56,18.66,0.47,4.42
3588,8/5/2021,10:00:00,11:00:00,16.44,60.32,12.59,6.87,16.49,0.36,6.31
3589,8/5/2021,11:00:00,12:00:00,17.15,56.87,11.9,6.91,16.58,0.36,6.52
3590,8/5/2021,12:00:00,13:00:00,15.33,81,11.78,7.94,15.8,0.34,6.23
3591,8/5/2021,13:00:00,14:00:00,17,56.16,15.46,6.1,16.59,0.39,6.54
3592,8/5/2021,14:00:00,15:00:00,17,43.8,10.52,6.57,17.08,0.35,6.15
3593,8/5/2021,15:00:00,16:00:00,20,43.09,9.14,7.08,16.92,0.34,7.35
3594,8/5/2021,16:00:00,17:00:00,21,36.27,13.54,7.82,16.95,0.39,5.84
3595,8/5/2021,17:00:00,18:00:00,22,40.55,12.84,7.66,17.12,0.42,5.14
3596,8/5/2021,18:00:00,19:00:00,22.34,56.51,22.34,7.29,18.52,0.71,3.99
3597,8/5/2021,19:00:00,20:00:00,23,73.4,27.73,7.26,18.9,0.76,3.72
3598,8/5/2021,20:00:00,21:00:00,22.45,58.77,20.97,7.4,18.18,0.7,4.28
3599,8/5/2021,21:00:00,22:00:00,22.6,60.94,23.68,7.32,18.53,1.07,4
3600,8/5/2021,22:00:00,23:00:00,22.68,60.44,24.13,7.33,18.54,0.89,4
3601,8/5/2021,23:00:00,0:00:00,22.57,68,22.93,7.35,18.42,0.62,4.09
3602,8/6/2021,0:00:00,1:00:00,22.62,55.4,23.58,7.33,18.5,0.44,4.03
3603,8/6/2021,1:00:00,2:00:00,22.62,53.55,23.54,7.34,18.48,0.38,4.04
3604,8/6/2021,2:00:00,3:00:00,22.61,53,23.35,7.34,18.47,0.27,4.06
3605,8/6/2021,3:00:00,4:00:00,22.62,53.98,23.49,7.34,18.48,0.45,4.04
3606,8/6/2021,4:00:00,5:00:00,22.61,58.03,23.46,7.34,18.48,0.49,4.05
3607,8/6/2021,5:00:00,6:00:00,22.61,61.19,23.43,7.34,18.47,0.37,4.05
3608,8/6/2021,6:00:00,7:00:00,22.61,62.03,23.46,7.34,18.48,0.51,4.05
3609,8/6/2021,7:00:00,8:00:00,22.61,62.21,23.45,7.34,18.48,0.71,4.05
3610,8/6/2021,8:00:00,9:00:00,22.61,71.6,23.45,7.34,18.48,0.71,4.05
3611,8/6/2021,9:00:00,10:00:00,22.61,69.35,23.45,7.34,18.48,0.63,4.05
3612,8/6/2021,10:00:00,11:00:00,22.61,58,23.45,7.34,18.48,0.38,4.05
3613,8/6/2021,11:00:00,12:00:00,22.61,55.3,23.45,7.34,18.48,0.34,4.05
3614,8/6/2021,12:00:00,13:00:00,22.61,54.91,23.45,7.34,18.48,0.38,4.05
3615,8/6/2021,13:00:00,14:00:00,22.61,50.57,23.45,7.34,18.48,0.35,4.05
3616,8/6/2021,14:00:00,15:00:00,22.61,48.9,23.45,7.34,18.48,0.29,4.05
3617,8/6/2021,15:00:00,16:00:00,22.61,47.84,23.45,7.34,18.48,0.32,4.05
3618,8/6/2021,16:00:00,17:00:00,22.61,37,23.45,7.34,18.48,0.33,4.05
3619,8/6/2021,17:00:00,18:00:00,22.61,47.63,23.45,7.34,18.48,0.44,4.05
3620,8/6/2021,18:00:00,19:00:00,22.61,48,23.45,7.34,18.48,0.39,4.05
3621,8/6/2021,19:00:00,20:00:00,22.61,44.21,23.45,7.34,18.48,0.59,4.05
3622,8/6/2021,20:00:00,21:00:00,22.61,44.94,23.45,7.34,18.48,0.65,4.05
3623,8/6/2021,21:00:00,22:00:00,22.61,44.21,23.45,7.34,18.48,0.64,4.05
3624,8/6/2021,22:00:00,23:00:00,22.61,43.09,23.45,7.34,18.48,1.12,4.05
3625,8/6/2021,23:00:00,0:00:00,22.61,42.9,23.45,7.34,18.48,0.69,4.05
3626,8/7/2021,0:00:00,1:00:00,22.61,39.9,23.45,7.34,18.48,0.65,4.05
3627,8/7/2021,1:00:00,2:00:00,22.61,44,23.45,7.34,18.48,0.36,4.05
3628,8/7/2021,2:00:00,3:00:00,22.61,41.27,23.45,7.34,18.48,0.33,4.05
3629,8/7/2021,3:00:00,4:00:00,22.61,41.72,23.45,7.34,18.48,0.49,4.05
3630,8/7/2021,4:00:00,5:00:00,22.61,42.23,23.45,7.34,18.48,0.46,4.05
3631,8/7/2021,5:00:00,6:00:00,22.61,41.45,23.45,7.34,18.48,0.62,4.05
3632,8/7/2021,6:00:00,7:00:00,22.2,41.24,20.91,7.58,18.57,0.43,4.34
3633,8/7/2021,7:00:00,8:00:00,21.86,41.45,18.97,7.99,18.73,0.56,4.76
3634,8/7/2021,8:00:00,9:00:00,21.81,41.94,17.07,8.17,18.67,0.46,5.57
3635,8/7/2021,9:00:00,10:00:00,22.14,40.1,15.5,8.27,18.7,0.4,6.3
3636,8/7/2021,10:00:00,11:00:00,20.97,40,13.27,8.29,18.87,0.33,5.21
3637,8/7/2021,11:00:00,12:00:00,20.9,43.19,13.79,9.39,19.25,0.29,6.15
3638,8/7/2021,12:00:00,13:00:00,22.32,47.67,12.01,8.46,18.14,0.29,8.94
3639,8/7/2021,13:00:00,14:00:00,24.91,52.33,12.48,8.04,18.68,0.28,9.16
3640,8/7/2021,14:00:00,15:00:00,25.29,44,13.02,7.88,17.74,0.26,10.51
3641,8/7/2021,15:00:00,16:00:00,24,45,13.87,7.89,19.46,0.24,10.31
3642,8/7/2021,16:00:00,17:00:00,29.36,38.4,17.61,8.06,18.06,0.4,6.92
3643,8/7/2021,17:00:00,18:00:00,23,45,15.9,9.75,18.3,0.28,7.79
3644,8/7/2021,18:00:00,19:00:00,24.72,43.89,16.71,8.4,18.52,0.36,7.95
3645,8/7/2021,19:00:00,20:00:00,28.66,56.33,24.63,8.84,19.07,0.41,5.52
3646,8/7/2021,20:00:00,21:00:00,28,51.71,16.27,10.27,18.34,0.3,8.44
3647,8/7/2021,21:00:00,22:00:00,18,35.8,13.39,7.2,18.36,0.52,11.02
3648,8/7/2021,22:00:00,23:00:00,22,35,15.28,6.81,18.04,0.38,5.65
3649,8/7/2021,23:00:00,0:00:00,27,31.5,16.96,0.28,19.98,1.13,6.07
3650,8/8/2021,0:00:00,1:00:00,42.8,54,45.83,1.23,25.98,0.91,5.11
3651,8/8/2021,1:00:00,2:00:00,46,59,18.91,6.08,22.21,0.55,12.24
3652,8/8/2021,2:00:00,3:00:00,46,59,12.11,6.27,21.6,0.51,7.93
3653,8/8/2021,3:00:00,4:00:00,37.85,58.77,20.33,3.78,22.77,0.67,8.4
3654,8/8/2021,4:00:00,5:00:00,36.7,58.84,10.04,3.67,21.63,0.55,4.62
3655,8/8/2021,5:00:00,6:00:00,35.01,57.65,16.09,4.51,23.28,0.62,7.03
3656,8/8/2021,6:00:00,7:00:00,28.61,69,19.36,2.94,22.54,0.73,14.36
3657,8/8/2021,7:00:00,8:00:00,27,52.8,15.76,2.5,22.65,0.77,6.14
3658,8/8/2021,8:00:00,9:00:00,35.91,63.67,14.03,5.99,25.2,0.64,4.27
3659,8/8/2021,9:00:00,10:00:00,33,41.5,21.02,6.41,26.59,0.5,3.5
3660,8/8/2021,10:00:00,11:00:00,28.02,57.1,34.24,7.96,21.91,0.59,2.9
3661,8/8/2021,11:00:00,12:00:00,29.16,56,19.46,8.69,20.95,0.49,4.6
3662,8/8/2021,12:00:00,13:00:00,24.52,55.33,22.6,6.54,20.4,0.55,5.09
3663,8/8/2021,13:00:00,14:00:00,27,64.5,18.73,4.97,20.34,0.61,5.1
3664,8/8/2021,14:00:00,15:00:00,33,59.99,18.57,5.54,20.12,0.51,5.63
3665,8/8/2021,15:00:00,16:00:00,27.82,54,20.66,6.41,20.22,0.47,5.64
3666,8/8/2021,16:00:00,17:00:00,27.2,51.33,16.08,7.77,21.17,0.39,7.44
3667,8/8/2021,17:00:00,18:00:00,25,41.87,18.33,9.38,19.6,0.29,7.43
3668,8/8/2021,18:00:00,19:00:00,25,47.7,26.21,12.67,20.32,0.51,4.53
3669,8/8/2021,19:00:00,20:00:00,33,50.8,28.97,10.25,19.61,0.41,4.26
3670,8/8/2021,20:00:00,21:00:00,30.42,58.98,26.44,6.41,19.25,0.89,3.53
3671,8/8/2021,21:00:00,22:00:00,34,83,17.86,5.19,20.56,0.87,3.77
3672,8/8/2021,22:00:00,23:00:00,29.53,69.67,22.53,6.09,19.86,0.77,3.86
3673,8/8/2021,23:00:00,0:00:00,26.23,64.91,22.52,5.58,19.37,0.58,3.3
3674,8/9/2021,0:00:00,1:00:00,24.2,51.56,18.23,5.69,21.58,0.62,4.67
3675,8/9/2021,1:00:00,2:00:00,23.81,44.67,28.92,7.05,21.87,0.53,3.37
3676,8/9/2021,2:00:00,3:00:00,30,41,22.53,6.62,19.65,0.5,2.73
3677,8/9/2021,3:00:00,4:00:00,26.77,46.8,23.75,7.51,19.72,0.49,3.52
3678,8/9/2021,4:00:00,5:00:00,26,53,22.5,7.08,19.8,0.49,2.86
3679,8/9/2021,5:00:00,6:00:00,23.93,66,17.83,4.93,19.97,0.56,3.54
3680,8/9/2021,6:00:00,7:00:00,29.71,64,18.99,3,19.84,0.82,3.99
3681,8/9/2021,7:00:00,8:00:00,31,64.9,15.49,0.76,20.74,0.96,3.44
3682,8/9/2021,8:00:00,9:00:00,34.44,62.85,19.56,1.73,20.99,0.92,3.98
3683,8/9/2021,9:00:00,10:00:00,32.5,60.05,19.9,4.36,20.47,0.75,4.23
3684,8/9/2021,10:00:00,11:00:00,27,60.5,28.31,5.91,20.36,0.64,5.12
3685,8/9/2021,11:00:00,12:00:00,27,61,21.25,8.12,20.14,0.53,5.98
3686,8/9/2021,12:00:00,13:00:00,27,55.33,22.86,7.75,19.99,0.45,6.6
3687,8/9/2021,13:00:00,14:00:00,19.25,46.2,21.77,5.78,20.39,0.46,7.19
3688,8/9/2021,14:00:00,15:00:00,15,46,22.57,5.65,20.6,0.48,6.51
3689,8/9/2021,15:00:00,16:00:00,19,56.33,20.23,7.52,20.04,0.52,6.76
3691,8/9/2021,17:00:00,18:00:00,23.83,53,25.26,7.51,19.72,0.51,5.52
3692,8/9/2021,18:00:00,19:00:00,26.69,69.34,22.47,6.68,19.63,0.6,5.68
3693,8/9/2021,19:00:00,20:00:00,27.69,70.12,23.81,6.97,18.86,0.7,5.19
3694,8/9/2021,20:00:00,21:00:00,27,73.04,27.16,4.1,19.91,1.18,3.67
3695,8/9/2021,21:00:00,22:00:00,34.32,92.33,21.58,6.09,19.25,0.81,3.85
3696,8/9/2021,22:00:00,23:00:00,29.29,72.02,14.4,4.11,19.1,0.97,4.32
3697,8/9/2021,23:00:00,0:00:00,25,61,16.22,0.08,20.88,0.84,4.2
3698,8/10/2021,0:00:00,1:00:00,27.03,54,16.98,3,19.26,0.57,4.81
3699,8/10/2021,1:00:00,2:00:00,31.36,45.3,30.62,4,23.32,0.68,4.44
3700,8/10/2021,2:00:00,3:00:00,36,85.5,22.11,7.14,20.82,0.45,3.48
3701,8/10/2021,3:00:00,4:00:00,28,67,21.31,8.19,20.6,0.53,3.69
3702,8/10/2021,4:00:00,5:00:00,29.68,77,22.78,6.73,21.11,0.43,3.4
3703,8/10/2021,5:00:00,6:00:00,27.76,74.33,14.8,4.64,21.47,0.5,8.02
3704,8/10/2021,6:00:00,7:00:00,30.62,75.91,11.76,3.76,22.11,0.82,6.97
3705,8/10/2021,7:00:00,8:00:00,37,58,26.51,0.22,22.36,0.99,3.49
3706,8/10/2021,8:00:00,9:00:00,36.16,63.08,7.49,1.42,22.95,1.23,4.28
3707,8/10/2021,9:00:00,10:00:00,35,53.89,5.66,2.87,27.68,1.34,5.12
3708,8/10/2021,10:00:00,11:00:00,36,52.6,44.19,4.9,22.81,0.78,3.74
3709,8/10/2021,11:00:00,12:00:00,31.8,51.83,18.88,7.11,22.16,0.68,3.85
3710,8/10/2021,12:00:00,13:00:00,28.97,48.33,38.43,5.1,22.27,0.55,4.31
3711,8/10/2021,13:00:00,14:00:00,30.06,74,22.51,4.9,21.06,0.49,8.04
3712,8/10/2021,14:00:00,15:00:00,28.07,71.11,23.05,6.84,21.32,0.59,7.9
3713,8/10/2021,15:00:00,16:00:00,23.6,59.9,27.01,5.23,20.36,0.44,9.09
3714,8/10/2021,16:00:00,17:00:00,23,54,23,6.38,20.23,0.56,6.11
3715,8/10/2021,17:00:00,18:00:00,24,55.8,50.11,8.13,21.68,0.42,3.19
3716,8/10/2021,18:00:00,19:00:00,26.44,54.07,27.75,8.43,22.33,0.64,4.15
3717,8/10/2021,19:00:00,20:00:00,26,54,31.11,4.52,22.78,0.97,4.03
3732,8/11/2021,10:00:00,11:00:00,28.71,36.5,30.21,6.74,23.07,1.07,4.01
3733,8/11/2021,11:00:00,12:00:00,28.96,71.56,22.09,10.7,21.2,0.43,6.9
3734,8/11/2021,12:00:00,13:00:00,25.5,44.66,21.62,10.88,20.47,0.42,8.11
3735,8/11/2021,13:00:00,14:00:00,18.75,48,13.88,10.04,19.16,0.27,10.15
3736,8/11/2021,14:00:00,15:00:00,20.8,30.6,11.76,10.12,19.17,0.43,8.69
3737,8/11/2021,15:00:00,16:00:00,22.5,42.3,12.7,8.76,19.93,0.4,9.62
3738,8/11/2021,16:00:00,17:00:00,22.84,31.45,17.91,10.31,20.05,0.38,8.72
3739,8/11/2021,17:00:00,18:00:00,23.66,32.5,21.21,8.01,19.95,0.49,5.69
3740,8/11/2021,18:00:00,19:00:00,28.14,35.33,20.34,10.48,18.93,0.37,7.87
3741,8/11/2021,19:00:00,20:00:00,31,36,20.29,12.14,19.62,0.43,9.51
3742,8/11/2021,20:00:00,21:00:00,31,37.33,22.77,9.77,19.54,0.81,12.7
3743,8/11/2021,21:00:00,22:00:00,32.69,61.2,17.27,3.78,21.15,1.21,4.98
3744,8/11/2021,22:00:00,23:00:00,33.31,87.33,15.25,5.64,21.68,0.97,4.64
3745,8/11/2021,23:00:00,0:00:00,30.16,74.42,23.1,5.32,20.62,0.73,4.03
3746,8/12/2021,0:00:00,1:00:00,27.5,61.3,25.77,6.5,20.55,0.53,3.56
3747,8/12/2021,1:00:00,2:00:00,26,59.74,27.89,7.03,20.71,0.55,4.15
3748,8/12/2021,2:00:00,3:00:00,25,56.38,24.55,8.11,20.16,0.46,3.88
3749,8/12/2021,3:00:00,4:00:00,26.5,49,23.03,8.84,19.7,0.62,3.95
3750,8/12/2021,4:00:00,5:00:00,23.5,36.5,20.46,10.49,20.39,0.58,4.41
3751,8/12/2021,5:00:00,6:00:00,24.5,32.5,12.48,7.41,21.86,0.73,3.92
3752,8/12/2021,6:00:00,7:00:00,27,41.73,17.67,3.35,21.59,0.8,5.3
3753,8/12/2021,7:00:00,8:00:00,29.71,37.5,15.81,4.17,22.98,1.21,4.31
3754,8/12/2021,8:00:00,9:00:00,30.8,32,17.04,3.75,23.34,0.94,5.72
3755,8/12/2021,9:00:00,10:00:00,30,35.15,11.85,3.24,24.45,1.34,6.33
3756,8/12/2021,10:00:00,11:00:00,29.82,34.27,31.18,3.92,23.88,1.31,3.74
3757,8/12/2021,11:00:00,12:00:00,38.36,39,39.27,8.46,22.17,0.8,5.07
3758,8/12/2021,12:00:00,13:00:00,31,37.74,29.32,5.83,21.46,0.85,4.84
3759,8/12/2021,13:00:00,14:00:00,25.9,30.5,26.4,6.61,21.43,0.74,4.35
3760,8/12/2021,14:00:00,15:00:00,23,28,27.1,3.88,21.75,1.22,4.97
3761,8/12/2021,15:00:00,16:00:00,27.93,45,19.1,7.86,21.29,0.74,4.98
3762,8/12/2021,16:00:00,17:00:00,22.64,36.33,12.85,8.91,20.81,0.48,7.25
3763,8/12/2021,17:00:00,18:00:00,20.56,30,12.78,9.88,22.12,0.5,7.13
3764,8/12/2021,18:00:00,19:00:00,22.38,31,24.32,10.48,21.86,0.47,4.64
3765,8/12/2021,19:00:00,20:00:00,21.56,40.5,23.92,11.27,21.48,0.67,4.69
3766,8/12/2021,20:00:00,21:00:00,20,48,17.34,1.69,22.59,1.76,3.62
3767,8/12/2021,21:00:00,22:00:00,43.51,60,15.1,0.99,24.29,2.5,7.67
3768,8/12/2021,22:00:00,23:00:00,61.67,120.93,18.86,0.81,26.07,2.05,7.47
